Tanggal;Provinsi;Kondisi Penyerta;Total
2021-05-29;SULAWESI TENGGARA;Tuberkolosis;315
2021-05-31;SULAWESI TENGGARA;Tuberkolosis;316
2021-06-02;SULAWESI TENGGARA;Tuberkolosis;316
2021-06-10;SULAWESI TENGGARA;Tuberkolosis;317
2021-06-12;SULAWESI TENGGARA;Tuberkolosis;318
2021-06-13;SULAWESI TENGGARA;Tuberkolosis;318
2021-03-24;SULAWESI UTARA;Tuberkolosis;458
2021-03-28;SULAWESI UTARA;Tuberkolosis;461
2021-04-07;SULAWESI UTARA;Tuberkolosis;462
2021-04-12;SULAWESI UTARA;Tuberkolosis;463
2021-04-15;SULAWESI UTARA;Tuberkolosis;464
2021-04-16;SULAWESI UTARA;Tuberkolosis;464
2021-04-17;SULAWESI UTARA;Tuberkolosis;464
2021-04-18;SULAWESI UTARA;Tuberkolosis;465
2021-04-19;SULAWESI UTARA;Tuberkolosis;465
2021-04-20;SULAWESI UTARA;Tuberkolosis;465
2021-04-21;SULAWESI UTARA;Tuberkolosis;465
2021-04-22;SULAWESI UTARA;Tuberkolosis;465
2021-04-23;SULAWESI UTARA;Tuberkolosis;467
2021-04-24;SULAWESI UTARA;Tuberkolosis;468
2021-04-25;SULAWESI UTARA;Tuberkolosis;469
2021-04-26;SULAWESI UTARA;Tuberkolosis;469
2021-04-27;SULAWESI UTARA;Tuberkolosis;469
2021-04-30;SULAWESI UTARA;Tuberkolosis;470
2021-05-01;SULAWESI UTARA;Tuberkolosis;470
2021-05-02;SULAWESI UTARA;Tuberkolosis;470
2021-05-04;SULAWESI UTARA;Tuberkolosis;470
2021-05-06;SULAWESI UTARA;Tuberkolosis;470
2021-05-08;SULAWESI UTARA;Tuberkolosis;470
2021-05-10;SULAWESI UTARA;Tuberkolosis;470
2021-05-13;SULAWESI UTARA;Tuberkolosis;472
2021-05-14;SULAWESI UTARA;Tuberkolosis;472
2021-05-16;SULAWESI UTARA;Tuberkolosis;472
2021-05-19;SULAWESI UTARA;Tuberkolosis;472
2021-05-25;SULAWESI UTARA;Tuberkolosis;473
2021-05-26;SULAWESI UTARA;Tuberkolosis;473
2021-05-29;SULAWESI UTARA;Tuberkolosis;473
2021-05-31;SULAWESI UTARA;Tuberkolosis;473
2021-06-02;SULAWESI UTARA;Tuberkolosis;473
2021-06-10;SULAWESI UTARA;Tuberkolosis;475
2021-06-12;SULAWESI UTARA;Tuberkolosis;476
2021-06-13;SULAWESI UTARA;Tuberkolosis;476
2021-03-24;SUMATERA BARAT;Tuberkolosis;930
2021-03-28;SUMATERA BARAT;Tuberkolosis;944
2021-04-07;SUMATERA BARAT;Tuberkolosis;973
2021-04-12;SUMATERA BARAT;Tuberkolosis;994
2021-04-15;SUMATERA BARAT;Tuberkolosis;1007
2021-04-16;SUMATERA BARAT;Tuberkolosis;1012
2021-04-17;SUMATERA BARAT;Tuberkolosis;1018
2021-04-18;SUMATERA BARAT;Tuberkolosis;1024
2021-04-19;SUMATERA BARAT;Tuberkolosis;1027
2021-04-20;SUMATERA BARAT;Tuberkolosis;1032
2021-04-21;SUMATERA BARAT;Tuberkolosis;1047
2021-04-22;SUMATERA BARAT;Tuberkolosis;1056
2021-04-23;SUMATERA BARAT;Tuberkolosis;1063
2021-04-24;SUMATERA BARAT;Tuberkolosis;1072
2021-04-25;SUMATERA BARAT;Tuberkolosis;1079
2021-04-26;SUMATERA BARAT;Tuberkolosis;1082
2021-04-27;SUMATERA BARAT;Tuberkolosis;1088
2021-04-30;SUMATERA BARAT;Tuberkolosis;1108
2021-05-01;SUMATERA BARAT;Tuberkolosis;1113
2021-05-02;SUMATERA BARAT;Tuberkolosis;1121
2021-05-04;SUMATERA BARAT;Tuberkolosis;1127
2021-05-06;SUMATERA BARAT;Tuberkolosis;1148
2021-05-08;SUMATERA BARAT;Tuberkolosis;1165
2021-05-10;SUMATERA BARAT;Tuberkolosis;1180
2021-05-13;SUMATERA BARAT;Tuberkolosis;1203
2021-05-14;SUMATERA BARAT;Tuberkolosis;1203
2021-05-16;SUMATERA BARAT;Tuberkolosis;1208
2021-05-19;SUMATERA BARAT;Tuberkolosis;1227
2021-05-25;SUMATERA BARAT;Tuberkolosis;1282
2021-05-26;SUMATERA BARAT;Tuberkolosis;1290
2021-05-29;SUMATERA BARAT;Tuberkolosis;1316
2021-05-31;SUMATERA BARAT;Tuberkolosis;1328
2021-06-02;SUMATERA BARAT;Tuberkolosis;1340
2021-06-10;SUMATERA BARAT;Tuberkolosis;1410
2021-06-12;SUMATERA BARAT;Tuberkolosis;1425
2021-06-13;SUMATERA BARAT;Tuberkolosis;1433
2021-03-24;SUMATERA SELATAN;Tuberkolosis;512
2021-03-28;SUMATERA SELATAN;Tuberkolosis;523
2021-04-07;SUMATERA SELATAN;Tuberkolosis;546
2021-04-12;SUMATERA SELATAN;Tuberkolosis;557
2021-04-15;SUMATERA SELATAN;Tuberkolosis;563
2021-04-16;SUMATERA SELATAN;Tuberkolosis;565
2021-04-17;SUMATERA SELATAN;Tuberkolosis;569
2021-04-18;SUMATERA SELATAN;Tuberkolosis;572
2021-04-19;SUMATERA SELATAN;Tuberkolosis;575
2021-04-20;SUMATERA SELATAN;Tuberkolosis;578
2021-04-21;SUMATERA SELATAN;Tuberkolosis;582
2021-04-22;SUMATERA SELATAN;Tuberkolosis;585
2021-04-23;SUMATERA SELATAN;Tuberkolosis;588
2021-04-24;SUMATERA SELATAN;Tuberkolosis;592
2021-04-25;SUMATERA SELATAN;Tuberkolosis;596
2021-04-26;SUMATERA SELATAN;Tuberkolosis;599
2021-04-27;SUMATERA SELATAN;Tuberkolosis;602
2021-04-30;SUMATERA SELATAN;Tuberkolosis;613
2021-05-01;SUMATERA SELATAN;Tuberkolosis;618
2021-05-02;SUMATERA SELATAN;Tuberkolosis;622
2021-05-04;SUMATERA SELATAN;Tuberkolosis;628
2021-05-06;SUMATERA SELATAN;Tuberkolosis;636
2021-05-08;SUMATERA SELATAN;Tuberkolosis;645
2021-05-10;SUMATERA SELATAN;Tuberkolosis;653
2021-05-13;SUMATERA SELATAN;Tuberkolosis;663
2021-05-14;SUMATERA SELATAN;Tuberkolosis;665
2021-05-16;SUMATERA SELATAN;Tuberkolosis;669
2021-05-19;SUMATERA SELATAN;Tuberkolosis;677
2021-05-25;SUMATERA SELATAN;Tuberkolosis;703
2021-05-26;SUMATERA SELATAN;Tuberkolosis;708
2021-05-29;SUMATERA SELATAN;Tuberkolosis;722
2021-05-31;SUMATERA SELATAN;Tuberkolosis;730
2021-06-02;SUMATERA SELATAN;Tuberkolosis;738
2021-06-10;SUMATERA SELATAN;Tuberkolosis;773
2021-06-12;SUMATERA SELATAN;Tuberkolosis;782
2021-06-13;SUMATERA SELATAN;Tuberkolosis;787
2021-03-24;SUMATERA UTARA;Tuberkolosis;805
2021-03-28;SUMATERA UTARA;Tuberkolosis;814
2021-04-07;SUMATERA UTARA;Tuberkolosis;835
2021-04-12;SUMATERA UTARA;Tuberkolosis;847
2021-04-15;SUMATERA UTARA;Tuberkolosis;852
2021-04-16;SUMATERA UTARA;Tuberkolosis;854
2021-04-17;SUMATERA UTARA;Tuberkolosis;856
2021-04-18;SUMATERA UTARA;Tuberkolosis;858
2021-04-19;SUMATERA UTARA;Tuberkolosis;860
2021-04-20;SUMATERA UTARA;Tuberkolosis;862
2021-04-21;SUMATERA UTARA;Tuberkolosis;864
2021-04-22;SUMATERA UTARA;Tuberkolosis;866
2021-04-23;SUMATERA UTARA;Tuberkolosis;868
2021-04-24;SUMATERA UTARA;Tuberkolosis;870
2021-04-25;SUMATERA UTARA;Tuberkolosis;872
2021-04-26;SUMATERA UTARA;Tuberkolosis;874
2021-04-27;SUMATERA UTARA;Tuberkolosis;876
2021-04-30;SUMATERA UTARA;Tuberkolosis;882
2021-05-01;SUMATERA UTARA;Tuberkolosis;884
2021-05-02;SUMATERA UTARA;Tuberkolosis;886
2021-05-04;SUMATERA UTARA;Tuberkolosis;890
2021-05-06;SUMATERA UTARA;Tuberkolosis;894
2021-05-08;SUMATERA UTARA;Tuberkolosis;899
2021-05-10;SUMATERA UTARA;Tuberkolosis;904
2021-05-13;SUMATERA UTARA;Tuberkolosis;912
2021-05-14;SUMATERA UTARA;Tuberkolosis;914
2021-05-16;SUMATERA UTARA;Tuberkolosis;919
2021-05-19;SUMATERA UTARA;Tuberkolosis;927
2021-05-25;SUMATERA UTARA;Tuberkolosis;944
2021-05-26;SUMATERA UTARA;Tuberkolosis;947
2021-05-29;SUMATERA UTARA;Tuberkolosis;955
2021-05-31;SUMATERA UTARA;Tuberkolosis;960
2021-06-02;SUMATERA UTARA;Tuberkolosis;965
2021-06-10;SUMATERA UTARA;Tuberkolosis;991
2021-06-12;SUMATERA UTARA;Tuberkolosis;997
2021-06-13;SUMATERA UTARA;Tuberkolosis;999
2021-03-24;ACEH;Kanker;98
2021-03-28;ACEH;Kanker;98
2021-04-07;ACEH;Kanker;100
2021-04-12;ACEH;Kanker;101
2021-04-15;ACEH;Kanker;102
2021-04-16;ACEH;Kanker;102
2021-04-17;ACEH;Kanker;103
2021-04-18;ACEH;Kanker;103
2021-04-19;ACEH;Kanker;103
2021-04-20;ACEH;Kanker;104
2021-04-21;ACEH;Kanker;104
2021-04-22;ACEH;Kanker;105
2021-04-23;ACEH;Kanker;106
2021-04-24;ACEH;Kanker;107
2021-04-25;ACEH;Kanker;107
2021-04-26;ACEH;Kanker;107
2021-04-27;ACEH;Kanker;108
2021-04-30;ACEH;Kanker;110
2021-05-01;ACEH;Kanker;112
2021-05-02;ACEH;Kanker;112
2021-05-04;ACEH;Kanker;114
2021-05-06;ACEH;Kanker;116
2021-05-08;ACEH;Kanker;118
2021-05-10;ACEH;Kanker;119
2021-05-13;ACEH;Kanker;122
2021-05-14;ACEH;Kanker;122
2021-05-16;ACEH;Kanker;122
2021-05-19;ACEH;Kanker;126
2021-05-25;ACEH;Kanker;136
2021-05-26;ACEH;Kanker;138
2021-05-29;ACEH;Kanker;146
2021-05-31;ACEH;Kanker;150
2021-06-02;ACEH;Kanker;152
2021-06-10;ACEH;Kanker;168
2021-06-12;ACEH;Kanker;172
2021-06-13;ACEH;Kanker;174
2021-03-24;BALI;Kanker;385
2021-03-28;BALI;Kanker;392
2021-04-07;BALI;Kanker;411
2021-04-12;BALI;Kanker;419
2021-04-15;BALI;Kanker;424
2021-04-16;BALI;Kanker;426
2021-04-17;BALI;Kanker;428
2021-04-18;BALI;Kanker;429
2021-04-19;BALI;Kanker;431
2021-04-20;BALI;Kanker;433
2021-04-21;BALI;Kanker;435
2021-04-22;BALI;Kanker;437
2021-04-23;BALI;Kanker;438
2021-04-24;BALI;Kanker;439
2021-04-25;BALI;Kanker;440
2021-04-26;BALI;Kanker;441
2021-04-27;BALI;Kanker;442
2021-04-30;BALI;Kanker;447
2021-05-01;BALI;Kanker;448
2021-05-02;BALI;Kanker;449
2021-05-04;BALI;Kanker;452
2021-05-06;BALI;Kanker;454
2021-05-08;BALI;Kanker;457
2021-05-10;BALI;Kanker;458
2021-05-13;BALI;Kanker;461
2021-05-14;BALI;Kanker;462
2021-05-16;BALI;Kanker;463
2021-05-19;BALI;Kanker;466
2021-05-25;BALI;Kanker;470
2021-05-26;BALI;Kanker;470
2021-05-29;BALI;Kanker;472
2021-05-31;BALI;Kanker;473
2021-06-02;BALI;Kanker;473
2021-06-10;BALI;Kanker;476
2021-06-12;BALI;Kanker;477
2021-06-13;BALI;Kanker;478
2021-03-24;BANTEN;Kanker;356
2021-03-28;BANTEN;Kanker;362
2021-04-07;BANTEN;Kanker;445
2021-04-12;BANTEN;Kanker;453
2021-04-15;BANTEN;Kanker;457
2021-04-16;BANTEN;Kanker;458
2021-04-17;BANTEN;Kanker;459
2021-04-18;BANTEN;Kanker;460
2021-04-19;BANTEN;Kanker;461
2021-04-20;BANTEN;Kanker;462
2021-04-21;BANTEN;Kanker;462
2021-04-22;BANTEN;Kanker;463
2021-04-23;BANTEN;Kanker;465
2021-04-24;BANTEN;Kanker;466
2021-04-25;BANTEN;Kanker;467
2021-04-26;BANTEN;Kanker;469
2021-04-27;BANTEN;Kanker;471
2021-04-30;BANTEN;Kanker;473
2021-05-01;BANTEN;Kanker;474
2021-05-02;BANTEN;Kanker;475
2021-05-04;BANTEN;Kanker;477
2021-05-06;BANTEN;Kanker;478
2021-05-08;BANTEN;Kanker;480
2021-05-10;BANTEN;Kanker;481
2021-05-13;BANTEN;Kanker;483
2021-05-14;BANTEN;Kanker;483
2021-05-16;BANTEN;Kanker;484
2021-05-19;BANTEN;Kanker;486
2021-05-25;BANTEN;Kanker;490
2021-05-26;BANTEN;Kanker;490
2021-05-29;BANTEN;Kanker;493
2021-05-31;BANTEN;Kanker;495
2021-06-02;BANTEN;Kanker;497
2021-06-10;BANTEN;Kanker;506
2021-06-12;BANTEN;Kanker;510
2021-06-13;BANTEN;Kanker;512
2021-03-24;BENGKULU;Kanker;53
2021-03-28;BENGKULU;Kanker;54
2021-04-07;BENGKULU;Kanker;56
2021-04-12;BENGKULU;Kanker;58
2021-04-15;BENGKULU;Kanker;59
2021-04-16;BENGKULU;Kanker;59
2021-04-17;BENGKULU;Kanker;60
2021-04-18;BENGKULU;Kanker;61
2021-04-19;BENGKULU;Kanker;61
2021-04-20;BENGKULU;Kanker;62
2021-04-21;BENGKULU;Kanker;63
2021-04-22;BENGKULU;Kanker;63
2021-04-23;BENGKULU;Kanker;64
2021-04-24;BENGKULU;Kanker;64
2021-04-25;BENGKULU;Kanker;65
2021-04-26;BENGKULU;Kanker;66
2021-04-27;BENGKULU;Kanker;66
2021-04-30;BENGKULU;Kanker;68
2021-05-01;BENGKULU;Kanker;69
2021-05-02;BENGKULU;Kanker;70
2021-05-04;BENGKULU;Kanker;70
2021-05-06;BENGKULU;Kanker;71
2021-05-08;BENGKULU;Kanker;72
2021-05-10;BENGKULU;Kanker;73
2021-05-13;BENGKULU;Kanker;74
2021-05-14;BENGKULU;Kanker;74
2021-05-16;BENGKULU;Kanker;74
2021-05-19;BENGKULU;Kanker;75
2021-05-25;BENGKULU;Kanker;78
2021-05-26;BENGKULU;Kanker;78
2021-05-29;BENGKULU;Kanker;80
2021-05-31;BENGKULU;Kanker;81
2021-06-02;BENGKULU;Kanker;81
2021-06-10;BENGKULU;Kanker;85
2021-06-12;BENGKULU;Kanker;86
2021-06-13;BENGKULU;Kanker;87
2021-03-24;DAERAH ISTIMEWA YOGYAKARTA;Kanker;321
2021-03-28;DAERAH ISTIMEWA YOGYAKARTA;Kanker;328
2021-04-07;DAERAH ISTIMEWA YOGYAKARTA;Kanker;348
2021-04-12;DAERAH ISTIMEWA YOGYAKARTA;Kanker;357
2021-04-15;DAERAH ISTIMEWA YOGYAKARTA;Kanker;365
2021-04-16;DAERAH ISTIMEWA YOGYAKARTA;Kanker;367
2021-04-17;DAERAH ISTIMEWA YOGYAKARTA;Kanker;368
2021-04-18;DAERAH ISTIMEWA YOGYAKARTA;Kanker;370
2021-04-19;DAERAH ISTIMEWA YOGYAKARTA;Kanker;372
2021-04-20;DAERAH ISTIMEWA YOGYAKARTA;Kanker;374
2021-04-21;DAERAH ISTIMEWA YOGYAKARTA;Kanker;376
2021-04-22;DAERAH ISTIMEWA YOGYAKARTA;Kanker;378
2021-04-23;DAERAH ISTIMEWA YOGYAKARTA;Kanker;380
2021-04-24;DAERAH ISTIMEWA YOGYAKARTA;Kanker;381
2021-04-25;DAERAH ISTIMEWA YOGYAKARTA;Kanker;384
2021-04-26;DAERAH ISTIMEWA YOGYAKARTA;Kanker;385
2021-04-27;DAERAH ISTIMEWA YOGYAKARTA;Kanker;387
2021-04-30;DAERAH ISTIMEWA YOGYAKARTA;Kanker;395
2021-05-01;DAERAH ISTIMEWA YOGYAKARTA;Kanker;396
2021-05-02;DAERAH ISTIMEWA YOGYAKARTA;Kanker;398
2021-05-04;DAERAH ISTIMEWA YOGYAKARTA;Kanker;401
2021-05-06;DAERAH ISTIMEWA YOGYAKARTA;Kanker;406
2021-05-08;DAERAH ISTIMEWA YOGYAKARTA;Kanker;409
2021-05-10;DAERAH ISTIMEWA YOGYAKARTA;Kanker;412
2021-05-13;DAERAH ISTIMEWA YOGYAKARTA;Kanker;417
2021-05-14;DAERAH ISTIMEWA YOGYAKARTA;Kanker;418
2021-05-16;DAERAH ISTIMEWA YOGYAKARTA;Kanker;420
2021-05-19;DAERAH ISTIMEWA YOGYAKARTA;Kanker;425
2021-05-25;DAERAH ISTIMEWA YOGYAKARTA;Kanker;436
2021-05-26;DAERAH ISTIMEWA YOGYAKARTA;Kanker;438
2021-05-29;DAERAH ISTIMEWA YOGYAKARTA;Kanker;444
2021-05-31;DAERAH ISTIMEWA YOGYAKARTA;Kanker;447
2021-06-02;DAERAH ISTIMEWA YOGYAKARTA;Kanker;452
2021-06-10;DAERAH ISTIMEWA YOGYAKARTA;Kanker;474
2021-06-12;DAERAH ISTIMEWA YOGYAKARTA;Kanker;483
2021-06-13;DAERAH ISTIMEWA YOGYAKARTA;Kanker;488
2021-03-24;DKI JAKARTA;Kanker;3738
2021-03-28;DKI JAKARTA;Kanker;3797
2021-04-07;DKI JAKARTA;Kanker;3883
2021-04-12;DKI JAKARTA;Kanker;3933
2021-04-15;DKI JAKARTA;Kanker;3961
2021-04-16;DKI JAKARTA;Kanker;3971
2021-04-17;DKI JAKARTA;Kanker;3981
2021-04-18;DKI JAKARTA;Kanker;3991
2021-04-19;DKI JAKARTA;Kanker;4000
2021-04-20;DKI JAKARTA;Kanker;4005
2021-04-21;DKI JAKARTA;Kanker;4011
2021-04-22;DKI JAKARTA;Kanker;4024
2021-04-23;DKI JAKARTA;Kanker;4033
2021-04-24;DKI JAKARTA;Kanker;4042
2021-04-25;DKI JAKARTA;Kanker;4051
2021-04-26;DKI JAKARTA;Kanker;4058
2021-04-27;DKI JAKARTA;Kanker;4062
2021-04-30;DKI JAKARTA;Kanker;4086
2021-05-01;DKI JAKARTA;Kanker;4095
2021-05-02;DKI JAKARTA;Kanker;4104
2021-05-04;DKI JAKARTA;Kanker;4116
2021-05-06;DKI JAKARTA;Kanker;4133
2021-05-08;DKI JAKARTA;Kanker;4148
2021-05-10;DKI JAKARTA;Kanker;4163
2021-05-13;DKI JAKARTA;Kanker;4182
2021-05-14;DKI JAKARTA;Kanker;4188
2021-05-16;DKI JAKARTA;Kanker;4192
2021-05-19;DKI JAKARTA;Kanker;4205
2021-05-25;DKI JAKARTA;Kanker;4252
2021-05-26;DKI JAKARTA;Kanker;4258
2021-05-29;DKI JAKARTA;Kanker;4283
2021-05-31;DKI JAKARTA;Kanker;4301
2021-06-02;DKI JAKARTA;Kanker;4312
2021-06-10;DKI JAKARTA;Kanker;4406
2021-06-12;DKI JAKARTA;Kanker;4453
2021-06-13;DKI JAKARTA;Kanker;4481
2021-03-24;GORONTALO;Kanker;51
2021-03-28;GORONTALO;Kanker;51
2021-04-07;GORONTALO;Kanker;52
2021-04-12;GORONTALO;Kanker;53
2021-04-15;GORONTALO;Kanker;53
2021-04-16;GORONTALO;Kanker;53
2021-04-17;GORONTALO;Kanker;53
2021-04-18;GORONTALO;Kanker;53
2021-04-19;GORONTALO;Kanker;53
2021-04-20;GORONTALO;Kanker;53
2021-04-21;GORONTALO;Kanker;53
2021-04-22;GORONTALO;Kanker;53
2021-04-23;GORONTALO;Kanker;53
2021-04-24;GORONTALO;Kanker;53
2021-04-25;GORONTALO;Kanker;53
2021-04-26;GORONTALO;Kanker;54
2021-04-27;GORONTALO;Kanker;54
2021-04-30;GORONTALO;Kanker;54
2021-05-01;GORONTALO;Kanker;54
2021-05-02;GORONTALO;Kanker;54
2021-05-04;GORONTALO;Kanker;54
2021-05-06;GORONTALO;Kanker;54
2021-05-08;GORONTALO;Kanker;54
2021-05-10;GORONTALO;Kanker;54
2021-05-13;GORONTALO;Kanker;54
2021-05-14;GORONTALO;Kanker;54
2021-05-16;GORONTALO;Kanker;54
2021-05-19;GORONTALO;Kanker;54
2021-05-25;GORONTALO;Kanker;55
2021-05-26;GORONTALO;Kanker;55
2021-05-29;GORONTALO;Kanker;55
2021-05-31;GORONTALO;Kanker;55
2021-06-02;GORONTALO;Kanker;55
2021-06-10;GORONTALO;Kanker;55
2021-06-12;GORONTALO;Kanker;56
2021-06-13;GORONTALO;Kanker;56
2021-03-24;JAMBI;Kanker;60
2021-03-28;JAMBI;Kanker;61
2021-04-07;JAMBI;Kanker;65
2021-04-12;JAMBI;Kanker;66
2021-04-15;JAMBI;Kanker;68
2021-04-16;JAMBI;Kanker;68
2021-04-17;JAMBI;Kanker;69
2021-04-18;JAMBI;Kanker;70
2021-04-19;JAMBI;Kanker;70
2021-04-20;JAMBI;Kanker;71
2021-04-21;JAMBI;Kanker;71
2021-04-22;JAMBI;Kanker;72
2021-04-23;JAMBI;Kanker;72
2021-04-24;JAMBI;Kanker;73
2021-04-25;JAMBI;Kanker;73
2021-04-26;JAMBI;Kanker;74
2021-04-27;JAMBI;Kanker;74
2021-04-30;JAMBI;Kanker;77
2021-05-01;JAMBI;Kanker;77
2021-05-02;JAMBI;Kanker;78
2021-05-04;JAMBI;Kanker;79
2021-05-06;JAMBI;Kanker;81
2021-05-08;JAMBI;Kanker;83
2021-05-10;JAMBI;Kanker;84
2021-05-13;JAMBI;Kanker;86
2021-05-14;JAMBI;Kanker;86
2021-05-16;JAMBI;Kanker;87
2021-05-19;JAMBI;Kanker;87
2021-05-25;JAMBI;Kanker;91
2021-05-26;JAMBI;Kanker;92
2021-05-29;JAMBI;Kanker;94
2021-05-31;JAMBI;Kanker;96
2021-06-02;JAMBI;Kanker;98
2021-06-10;JAMBI;Kanker;106
2021-06-12;JAMBI;Kanker;109
2021-06-13;JAMBI;Kanker;110
2021-03-24;JAWA BARAT;Kanker;2437
2021-03-28;JAWA BARAT;Kanker;2468
2021-04-07;JAWA BARAT;Kanker;2552
2021-04-12;JAWA BARAT;Kanker;2600
2021-04-15;JAWA BARAT;Kanker;2643
2021-04-16;JAWA BARAT;Kanker;2653
2021-04-17;JAWA BARAT;Kanker;2661
2021-04-18;JAWA BARAT;Kanker;2669
2021-04-19;JAWA BARAT;Kanker;2683
2021-04-20;JAWA BARAT;Kanker;2697
2021-04-21;JAWA BARAT;Kanker;2707
2021-04-22;JAWA BARAT;Kanker;2721
2021-04-23;JAWA BARAT;Kanker;2731
2021-04-24;JAWA BARAT;Kanker;2738
2021-04-25;JAWA BARAT;Kanker;2744
2021-04-26;JAWA BARAT;Kanker;2764
2021-04-27;JAWA BARAT;Kanker;2776
2021-04-30;JAWA BARAT;Kanker;2812
2021-05-01;JAWA BARAT;Kanker;2820
2021-05-02;JAWA BARAT;Kanker;2826
2021-05-04;JAWA BARAT;Kanker;2848
2021-05-06;JAWA BARAT;Kanker;2869
2021-05-08;JAWA BARAT;Kanker;2910
2021-05-10;JAWA BARAT;Kanker;2926
2021-05-13;JAWA BARAT;Kanker;2952
2021-05-14;JAWA BARAT;Kanker;2958
2021-05-16;JAWA BARAT;Kanker;2973
2021-05-19;JAWA BARAT;Kanker;3010
2021-05-25;JAWA BARAT;Kanker;3078
2021-05-26;JAWA BARAT;Kanker;3085
2021-05-29;JAWA BARAT;Kanker;3120
2021-05-31;JAWA BARAT;Kanker;3139
2021-06-02;JAWA BARAT;Kanker;3158
2021-06-10;JAWA BARAT;Kanker;3255
2021-06-12;JAWA BARAT;Kanker;3277
2021-06-13;JAWA BARAT;Kanker;3289
2021-03-24;JAWA TENGAH;Kanker;1663
2021-03-28;JAWA TENGAH;Kanker;1673
2021-04-07;JAWA TENGAH;Kanker;1719
2021-04-12;JAWA TENGAH;Kanker;1745
2021-04-15;JAWA TENGAH;Kanker;1769
2021-04-16;JAWA TENGAH;Kanker;1775
2021-04-17;JAWA TENGAH;Kanker;1781
2021-04-18;JAWA TENGAH;Kanker;1785
2021-04-19;JAWA TENGAH;Kanker;1791
2021-04-20;JAWA TENGAH;Kanker;1798
2021-04-21;JAWA TENGAH;Kanker;1805
2021-04-22;JAWA TENGAH;Kanker;1811
2021-04-23;JAWA TENGAH;Kanker;1815
2021-04-24;JAWA TENGAH;Kanker;1818
2021-04-25;JAWA TENGAH;Kanker;1820
2021-04-26;JAWA TENGAH;Kanker;1827
2021-04-27;JAWA TENGAH;Kanker;1830
2021-04-30;JAWA TENGAH;Kanker;1842
2021-05-01;JAWA TENGAH;Kanker;1844
2021-05-02;JAWA TENGAH;Kanker;1846
2021-05-04;JAWA TENGAH;Kanker;1855
2021-05-06;JAWA TENGAH;Kanker;1864
2021-05-08;JAWA TENGAH;Kanker;1871
2021-05-10;JAWA TENGAH;Kanker;1881
2021-05-13;JAWA TENGAH;Kanker;1892
2021-05-14;JAWA TENGAH;Kanker;1894
2021-05-16;JAWA TENGAH;Kanker;1900
2021-05-19;JAWA TENGAH;Kanker;1916
2021-05-25;JAWA TENGAH;Kanker;1952
2021-05-26;JAWA TENGAH;Kanker;1958
2021-05-29;JAWA TENGAH;Kanker;1982
2021-05-31;JAWA TENGAH;Kanker;2001
2021-06-02;JAWA TENGAH;Kanker;2017
2021-06-10;JAWA TENGAH;Kanker;2112
2021-06-12;JAWA TENGAH;Kanker;2131
2021-06-13;JAWA TENGAH;Kanker;2157
2021-03-24;JAWA TIMUR;Kanker;1375
2021-03-28;JAWA TIMUR;Kanker;1387
2021-04-07;JAWA TIMUR;Kanker;1414
2021-04-12;JAWA TIMUR;Kanker;1428
2021-04-15;JAWA TIMUR;Kanker;1436
2021-04-16;JAWA TIMUR;Kanker;1439
2021-04-17;JAWA TIMUR;Kanker;1442
2021-04-18;JAWA TIMUR;Kanker;1444
2021-04-19;JAWA TIMUR;Kanker;1447
2021-04-20;JAWA TIMUR;Kanker;1449
2021-04-21;JAWA TIMUR;Kanker;1452
2021-04-22;JAWA TIMUR;Kanker;1455
2021-04-23;JAWA TIMUR;Kanker;1458
2021-04-24;JAWA TIMUR;Kanker;1461
2021-04-25;JAWA TIMUR;Kanker;1463
2021-04-26;JAWA TIMUR;Kanker;1466
2021-04-27;JAWA TIMUR;Kanker;1468
2021-04-30;JAWA TIMUR;Kanker;1477
2021-05-01;JAWA TIMUR;Kanker;1480
2021-05-02;JAWA TIMUR;Kanker;1482
2021-05-04;JAWA TIMUR;Kanker;1487
2021-05-06;JAWA TIMUR;Kanker;1492
2021-05-08;JAWA TIMUR;Kanker;1497
2021-05-10;JAWA TIMUR;Kanker;1501
2021-05-13;JAWA TIMUR;Kanker;1508
2021-05-14;JAWA TIMUR;Kanker;1509
2021-05-16;JAWA TIMUR;Kanker;1512
2021-05-19;JAWA TIMUR;Kanker;1519
2021-05-25;JAWA TIMUR;Kanker;1533
2021-05-26;JAWA TIMUR;Kanker;1536
2021-05-29;JAWA TIMUR;Kanker;1543
2021-05-31;JAWA TIMUR;Kanker;1548
2021-06-02;JAWA TIMUR;Kanker;1552
2021-06-10;JAWA TIMUR;Kanker;1578
2021-06-12;JAWA TIMUR;Kanker;1586
2021-06-13;JAWA TIMUR;Kanker;1591
2021-03-24;KALIMANTAN BARAT;Kanker;56
2021-03-28;KALIMANTAN BARAT;Kanker;58
2021-04-07;KALIMANTAN BARAT;Kanker;62
2021-04-12;KALIMANTAN BARAT;Kanker;64
2021-04-15;KALIMANTAN BARAT;Kanker;67
2021-04-16;KALIMANTAN BARAT;Kanker;68
2021-04-17;KALIMANTAN BARAT;Kanker;69
2021-04-18;KALIMANTAN BARAT;Kanker;69
2021-04-19;KALIMANTAN BARAT;Kanker;69
2021-04-20;KALIMANTAN BARAT;Kanker;70
2021-04-21;KALIMANTAN BARAT;Kanker;71
2021-04-22;KALIMANTAN BARAT;Kanker;72
2021-04-23;KALIMANTAN BARAT;Kanker;73
